Spike Factor,Spike Duration,Iteration,Grad (mean),Exp Avg (mean),Exp Avg Sq (mean),Denom (mean),Norm Grad (mean)
1.0,5,24,0.0001455371257163625,0.15977172578888865,0.05386141132087342,0.23208062384112507,0.6884319903339379
1.0,5,25,7.881929409603125e-05,0.14380243513940938,0.05380755028049981,0.23196455530919116,0.6199327951107745
1.0,5,26,2.639831492963472e-05,0.12942483145696143,0.05375374306788786,0.23184854475467093,0.5582300790101613
1.0,5,27,-3.828136517766737e-05,0.11647852017474751,0.053699989596940285,0.2317325920788701,0.5026419422912849
1.0,5,28,3.936562032776844e-05,0.10483460471930554,0.05364628987049981,0.23161669737485174,0.4526211016197754
1.0,5,29,4.136224116857297e-06,0.09435155786978668,0.05359264392691643,0.2315008608125109,0.4075646092142592
1.0,5,30,0.00019756420357219806,0.08493615850316523,0.053539051577325254,0.23138508207105052,0.3670770723114752
1.0,5,31,4.772570571885131e-05,0.07644731522342059,0.053485512899708564,0.23126936140590626,0.3305553090078431
1.0,5,32,-5.568774466775802e-05,0.06879701492661175,0.05343202772565507,0.23115369854001674,0.2976245474818718
1.0,5,33,0.0001860129222087193,0.06193591472617145,0.05337859617670809,0.23103809382322618,0.2680766349025593
1.0,5,34,1.8809417066711234e-05,0.05574420419526098,0.0533252178564912,0.23092254648462116,0.24139784115607382
1.0,5,35,0.0002440566858786726,0.05019418944432275,0.05327189311019492,0.23080705735816648,0.21747250720444122
1.0,5,36,3.0735134313206935e-05,0.0451778440133218,0.05321862162938466,0.23069162586278913,0.19583651484668396
1.0,5,37,-6.730065128849317e-05,0.04065332954686077,0.05316540334265507,0.23057625193020206,0.17631186736081736
1.0,5,38,-0.000193403823053505,0.036568656209869335,0.05311223824209203,0.23046093562968678,0.158676159628332
1.0,5,39,-1.4429113575095523e-05,0.032910347677524904,0.05305912624743306,0.23034567687357732,0.14287373709127132
1.0,5,40,-0.00017253930480095057,0.029602058979292314,0.05300606740072712,0.23023047583961714,0.12857576249134667
1.0,5,41,0.0002043356633525603,0.02666228664769834,0.05295306160448274,0.23011533240266563,0.11586488553312277
1.0,5,42,-0.00022382521947857706,0.02397367546098065,0.05290010892294775,0.2300002467888949,0.10423325973134226
1.0,5,43,-0.00011285276809499598,0.021565022638073087,0.05284720911487189,0.22988521856042887,0.09380778274499257
1.0,5,44,-6.504948594490967e-05,0.019402015425671288,0.052794362110153314,0.22977024765090487,0.08444093882770318
1.0,5,45,-0.00014483374859745315,0.017447330508244416,0.05274156811817682,0.2296553346022761,0.07597180592094796
1.0,5,46,0.00014789837661483503,0.01571738729508146,0.052688826907584654,0.22954047899748342,0.06847327044163756
1.0,5,47,-1.602396895667309e-05,0.014144046168677643,0.05263613837146336,0.22942568068979738,0.061649794943068464
1.0,5,48,-0.00010252091036662669,0.012719389460773218,0.05258350268342208,0.229310940143816,0.055467870191806545
1.0,5,49,-0.0003045877672336301,0.011416991737972533,0.05253091970609424,0.22919625714661937,0.049813168332131355
1.0,10,0,1.0000000000057123,0.10000000000057122,0.0010000000000114258,0.031622786601864454,3.1622766601686934
1.0,10,1,2.0000000000057128,0.2900000000010853,0.004999000000034268,0.07070361669749647,4.10162893422896
1.0,10,2,3.0000000000057123,0.5610000000015479,0.013994001000068517,0.11829625254416753,4.742331121538198
1.0,10,3,4.000000000005713,0.9049000000019642,0.029980006999114163,0.17314736631569475,5.2261840261092125
1.0,10,4,5.000000000005713,1.314410000002339,0.0549500269921722,0.23441423096829406,5.607210767763162
1.0,10,5,6.000000000005713,1.7829690000026763,0.0908950769652486,0.3014881141853038,5.913894830715646
1.0,10,6,7.000000000005713,2.3046721000029797,0.13980418188836335,0.3739039841542785,6.16380728120842
1.0,10,7,8.000000000005713,2.874204890003253,0.20366437770656648,0.4512919085607502,6.368837631433723
1.0,10,8,9.000000000005713,3.486784401003499,0.2844607133289628,0.5333485951944887,6.537533673885504
1.0,10,9,10.000000000005713,4.1381059609037205,0.3841762526157482,0.6198195422960936,6.67630766460556
1.0,10,10,-7.388612468632919e-05,3.7242879762008796,0.3837920765420654,0.6195095551581561,6.011671563726092
1.0,10,11,0.0001490516845596525,3.351874083749247,0.38340828479166,0.6191997231714936,5.413235759507768
1.0,10,12,-0.00013706724981874208,3.016672968649341,0.383024876791811,0.6188900461064242,4.874327819017143
1.0,10,13,0.00011988686660165243,2.7150176604710667,0.3826418522949452,0.6185805239955067,4.389109509840958
1.0,10,14,-0.0001391458119785366,2.4435019798427624,0.38225921074686997,0.6182711566232837,3.952152633462725
1.0,10,15,-1.5591753611536043e-05,2.1991502226831248,0.3818769516867637,0.6179619438492977,3.5587146499419715
1.0,10,16,0.00019651514464019893,1.9792548519292765,0.3814950751025753,0.6176528858959804,3.2044776234763743
1.0,10,17,0.00028224254751664426,1.7813575909911006,0.3811135804682735,0.6173439825698094,2.8855186756269124
1.0,10,18,-8.562256588135935e-06,1.6032209756663318,0.38073246727504,0.6170352336907063,2.598264877155971
1.0,10,19,-1.7062659890892906e-05,1.4428971718337094,0.3803517350183141,0.6167266390815682,2.339605718965596
1.0,10,20,-0.00024139145323295706,1.2985833155050153,0.3799713836732591,0.6164181989539431,2.106659598481457
1.0,10,21,-9.281245423478076e-05,1.1687157027090904,0.37959141262918655,0.616109913044243,1.8969272819104122
1.0,10,22,0.0004669713515833028,1.0518908295733398,0.37921182164186307,0.6158017813857789,1.7081646422103671
1.0,10,23,-4.230895422054339e-06,0.9467013235264635,0.3788326101026556,0.6154938037157902,1.5381167410803416
1.0,10,24,-3.571149363679557e-05,0.8520276200244535,0.3784537779799543,0.6151859802398572,1.3849919331585703
1.0,10,25,-3.995073996894846e-05,0.7668208629480113,0.3780753246761905,0.6148783107036356,1.2471099559041408
1.0,10,26,0.00015906327750804075,0.690154682980961,0.37769724969662255,0.6145707949358141,1.1229864625328725
1.0,10,27,0.00010435107979071359,0.621149649790844,0.37731955266063893,0.614263432857522,1.0112105272184395
1.0,10,28,2.705196466175552e-05,0.5590373900082257,0.37694223348746103,0.6139562246337971,0.9105492665079515
1.0,10,29,-8.641470738575725e-06,0.5031327868603293,0.3765652916869188,0.6136491700963199,0.8199029859055127
1.0,10,30,-1.149213169717689e-06,0.4528193932529794,0.37618872678796034,0.6133422690919041,0.738281732846298
1.0,10,31,0.0001287307589354893,0.407550327003575,0.37581253825310024,0.6130355214127567,0.6648070344511332
1.0,10,32,7.274173191436909e-05,0.36680256847640896,0.3754367261062801,0.6127289273086906,0.5986375901780097
1.0,10,33,-0.00010251032518048508,0.33011206059625003,0.3750612897500573,0.612422486522586,0.5390266815163589
1.0,10,34,-0.00018845728075192686,0.29708200880854985,0.3746862288389047,0.6121161990024677,0.4853359693676703
1.0,10,35,7.267996935587939e-05,0.26738107592463045,0.37431154307725995,0.6118100647369746,0.43703281677709427
1.0,10,36,-1.3668293673736518e-05,0.24064160150280006,0.37393723186996797,0.6115040834696444,0.39352411211606386
1.0,10,37,4.066503507015552e-05,0.2165815078560271,0.37356329492993257,0.6111982551953969,0.3543555728685358
1.0,10,38,0.0001273386589009295,0.19493609093631448,0.3731897320149352,0.61089257994576,0.3191004398082636
1.0,10,39,0.00014744364177106417,0.1754572262068601,0.37281654268557374,0.6105870575907377,0.28735824650330083
1.0,10,40,0.0001518893900390772,0.15792669252517802,0.3724437264655411,0.6102816879697233,0.25877671842096084
1.0,10,41,8.338317283495594e-05,0.14214236158994373,0.37207128298372455,0.6099764710079021,0.23302925333353297
1.0,10,42,0.00013826537569959447,0.12794195196851932,0.3716992120325222,0.6096714067642915,0.20985394845329416
1.0,10,43,-3.209165398626369e-05,0.11514454760626874,0.3713275130983589,0.6093664950468549,0.18895779230118334
1.0,10,44,-0.0002509294876605907,0.10360499989687583,0.3709561859897331,0.6090617359274574,0.17010590845804519
1.0,10,45,0.00018508531307795333,0.09326300843849603,0.3705852301422595,0.6087571291717264,0.1532023264606207
1.0,10,46,-4.947940872082711e-05,0.08393175965377436,0.37021464524531006,0.608452674753233,0.13794295454113092
1.0,10,47,2.074656706480533e-05,0.0755406583451034,0.36984443080696194,0.6081483724963254,0.12421419140722881
1.0,10,48,-5.2004630438015064e-05,0.06798139204754926,0.3694745866055516,0.6078442224471958,0.11184015498899169
1.0,10,49,0.00025656292191160836,0.06120890913498549,0.369105112500015,0.6075402247183469,0.1007487350544746
10.0,1,0,9.999999999888491,0.9999999999888487,0.0999999999977699,0.3162277760133118,3.1622775601683806
10.0,1,1,-0.0002479588714368241,0.8999752041028203,0.09990000040368902,0.31606962322418986,2.847395440670064
10.0,1,2,-6.0057379411961685e-05,0.8099716779545971,0.09980010064074483,0.31591154926494175,2.563919172436889
10.0,1,3,8.958435027918736e-05,0.7289834685941653,0.0997003009112263,0.31575355457428705,2.30871025213641
10.0,1,4,-6.217344341161835e-05,0.6560789043904076,0.09960060090376449,0.3155956387779736,2.078859222931102
10.0,1,5,-0.000213677902464601,0.5904496461611204,0.09950100046701357,0.31543780175459235,1.8718417478083642
10.0,1,6,4.3836657201359954e-05,0.5314090652107286,0.09940149979538364,0.3152800439307639,1.6855144353110634
10.0,1,7,-0.00021750345099495554,0.47824640834455623,0.09930209864178718,0.3151223650333857,1.5176530180394394
10.0,1,8,-9.963577456865327e-05,0.4304118039326437,0.09920279689638001,0.31496476500661974,1.3665395363306025
10.0,1,9,9.355248232739087e-06,0.3873715590642026,0.09910359447734704,0.3148072438389749,1.2305039564540365
10.0,1,10,3.4915996946156156e-05,0.348637894757477,0.09900449121174361,0.31464980137406656,1.108018798153188
10.0,1,11,-5.57375180694711e-06,0.3137735479065486,0.09890548706124765,0.31449243766916923,0.9977141270306753
10.0,1,12,-8.445543907184208e-05,0.2823877475719866,0.09880658185843913,0.31433515257626227,0.8983651534287279
10.0,1,13,-1.6338457876397196e-05,0.2541473389690003,0.09870777565605798,0.314177946297344,0.8089280039051105
10.0,1,14,0.00010103119872913004,0.22874270819197318,0.09860906823153842,0.3140208185964024,0.728431666456631
10.0,1,15,-7.632401541646278e-05,0.20586080497123424,0.09851045936635758,0.3138637692433341,0.6558922218634453
10.0,1,16,0.00015772173715547104,0.18529049664782637,0.09841194924871843,0.31370679865577394,0.5906486484895032
10.0,1,17,-6.793793203360147e-05,0.16675465318984034,0.09831353769310588,0.31354990665618754,0.5318281066274233
10.0,1,18,-7.396307542804744e-05,0.15007179156331352,0.0982152243392782,0.3133930927878596,0.47886119706269953
10.0,1,19,0.00011850440377107697,0.1350764628473593,0.09811700939620444,0.31323635750169787,0.4312285582844172
10.0,1,20,0.0002922393447320412,0.12159804049709658,0.0980188927434933,0.3130797007234535,0.3883932436896522
10.0,1,21,4.458069805613165e-05,0.10944269451719253,0.0979208741790233,0.3129231222480781,0.3497430734142196
10.0,1,22,-5.0733628888401496e-05,0.09849335170258443,0.09782295364917681,0.31276662210745754,0.3149100471116107
10.0,1,23,-5.139146473958367e-05,0.08863887738585202,0.09772513100569585,0.31261020018211144,0.2835444183664915
10.0,1,24,-2.457656939459788e-05,0.07977253199032738,0.09762740606614208,0.3124538562975645,0.2553098013766738
10.0,1,25,0.00010527587407507096,0.07180580637870215,0.09752977891935748,0.31229759071326374,0.22992750669354628
10.0,1,26,0.00041322214625522644,0.06466654795545745,0.0974322495241601,0.3121414034808392,0.20717068365360708
10.0,1,27,0.00022520644932778577,0.05822241380484449,0.09733481754352014,0.31198529417782805,0.1866190967701855
10.0,1,28,-0.00023331736100121333,0.052376840688259915,0.09723748323184679,0.3118292633292007,0.16796640613212682
10.0,1,29,3.5179408294080745e-05,0.04714267456026333,0.09714024604415898,0.3116733101785026,0.15125669417502352
10.0,1,30,-1.29703807292748e-05,0.04242711006616408,0.09704310601009494,0.31151743488999706,0.13619497759767685
10.0,1,31,-7.083835945929188e-05,0.03817731522360174,0.09694606322045506,0.3113616377264349,0.12261406222715332
10.0,1,32,0.00013967946803744385,0.034373551648045314,0.09684911743634642,0.3112059184213319,0.110452756882176
10.0,1,33,0.00013751635292265412,0.030949948118533046,0.09675226863559194,0.3110502770559727,0.09950143240834032
10.0,1,34,-4.454905352344699e-05,0.0278504984013274,0.09665551668243996,0.3108947135290887,0.08958176896903244
10.0,1,35,-0.00017031771743878155,0.02504841678945078,0.09655886154815191,0.31073922791134106,0.08060912346817127
10.0,1,36,4.456108854691113e-05,0.022548031219360394,0.09646230302066214,0.31058381997834084,0.07259885985237621
10.0,1,37,-0.000186215736029267,0.02027460652382143,0.09636584101892667,0.31042848971622494,0.06531168109632432
10.0,1,38,9.156482571742432e-05,0.018256302354011027,0.09626947540374317,0.31027323701732284,0.058839436264011134
10.0,1,39,-0.00042307350302723894,0.016388364768307205,0.09617320636377324,0.3101180623023019,0.0528455667709775
10.0,1,40,-0.00016907390324714713,0.014732620901151768,0.09607703346548002,0.30996296498894704,0.047530261886676674
10.0,1,41,-7.851854634043591e-06,0.013258573625573186,0.09598095681909635,0.309807945371411,0.04279610585693454
10.0,1,42,2.6583001855471397e-05,0.011935374563201415,0.09588497623253907,0.3096530032562239,0.038544352669784857
10.0,1,43,-6.331625032670896e-05,0.010735505481848602,0.09578909159707759,0.3094981385841282,0.03468681760276686
10.0,1,44,-0.0002817057503014843,0.009633784358633596,0.09569330288520894,0.30934335142697966,0.03114269084463441
10.0,1,45,5.6273898720323416e-05,0.008676033312642266,0.09559760997003479,0.3091886416959839,0.028060646939385862
10.0,1,46,5.194079524871188e-05,0.007813624060902913,0.0955020126475205,0.30903400917730817,0.025284026445382468
10.0,1,47,-8.314092127871302e-05,0.0070239475626847495,0.09540651099291453,0.30887945410872425,0.022740093162426603
10.0,1,48,0.00018874845134451323,0.006340427651550727,0.09531110490042344,0.308724976435213,0.020537462580834977
10.0,1,49,-5.4343434094459676e-05,0.005700950542986208,0.09521579417204035,0.3085705759521665,0.01847535373456137
10.0,2,0,10.000000000049795,1.0000000000049791,0.10000000000099597,0.3162277760184127,3.1622775601683806
10.0,2,1,20.000000000049795,2.9000000000094603,0.4999000000029871,0.7070360769746539,4.101629456333132
10.0,2,2,-0.00011649024090363584,2.609988350984424,0.49940010042645844,0.706682470817062,3.693297143718263
10.0,2,3,1.1513611121880365e-05,2.3489906672470937,0.4989007006861502,0.7063290414620731,3.325632289428129
10.0,2,4,-0.00014057427742999028,2.1140775430946412,0.4984018001777011,0.7059757887471898,2.9945468057002875
10.0,2,5,-9.128918935611579e-05,1.9026606598662417,0.4979033985781329,0.7056227127088435,2.6964277447391805
10.0,2,6,-5.5932983931304995e-05,1.7123890005812246,0.4974054954767179,0.7052698133211956,2.427991342089893
10.0,2,7,0.0002180099008608183,1.5411719015131882,0.4969080902566023,0.7049170904120172,2.186316550521375
10.0,2,8,1.826405818134623e-05,1.3870565377676876,0.49641118255900085,0.7045645439917423,1.9686720678693486
10.0,2,9,-0.0001581226733426271,1.2483350717235846,0.4959147717800775,0.7042121738967035,1.7726689739201684
10.0,2,10,-7.950117127381726e-05,1.1234936144340988,0.4954188575697235,0.7038599801430132,1.5961890803989194
10.0,2,11,-0.00021609640051643467,1.011122643350637,0.4949234390225379,0.7035079623520242,1.4372582791674038
10.0,2,12,-5.548127194086004e-05,0.9100048308883795,0.4944285158339646,0.7031561205714467,1.2941718122980137
10.0,2,13,0.0001325902758451528,0.819017606827126,0.4939340877205841,0.7028044548639922,1.1653563109324103
10.0,2,14,0.00016157739751746295,0.7371320038841652,0.49344015412738734,0.7024529650990496,1.0493684851629967
10.0,2,15,-3.750648558180214e-05,0.6634150528471905,0.4929467142046886,0.7021016509357614,0.9448988646630707
10.0,2,16,-0.00022608202250424145,0.597050939360221,0.49245376777502736,0.7017505125114178,0.8508022847373335
10.0,2,17,6.251304567049808e-06,0.5373464705546556,0.4919613143423538,0.701399549736343,0.7661060956721653
10.0,2,18,0.0002379673702931748,0.4836356202362194,0.49146935343100717,0.701048762535091,0.689874436818622
10.0,2,19,0.00025231054102898984,0.4352972892667004,0.49097788443610724,0.7006981507397249,0.62123367787854
10.0,2,20,5.325540002405795e-06,0.3917680928940306,0.4904869068880126,0.7003477142783909,0.5593908353048231
10.0,2,21,5.9340561015392465e-05,0.3525972176607291,0.4899964203156941,0.6999974530779688,0.5037121436803904
10.0,2,22,2.1696070904549373e-05,0.31733966550174664,0.4895064243167747,0.6996473671141212,0.4535708707239842
10.0,2,23,8.772013443908747e-05,0.2856144709650159,0.4890169183397179,0.6992974562556816,0.40843058759889694
10.0,2,24,-1.962382802656287e-05,0.25705106148571166,0.4885279019282821,0.698947720439259,0.3677686527457227
10.0,2,25,-1.4270829902921365e-05,0.2313445282541502,0.488039374338427,0.6985981593952207,0.3311553647011387
10.0,2,26,0.00011195497602390145,0.20822127092633758,0.4875513354057368,0.6982487732683189,0.2982049935463684
10.0,2,27,-0.00016653902682303178,0.18738248993102152,0.4870637844132487,0.6978995618075998,0.26849492417739523
10.0,2,28,-1.72434758711448e-05,0.16864251659033225,0.4865767209586339,0.6975505249870038,0.24176387308062391
10.0,2,29,4.683305547748895e-06,0.15177873326185382,0.48609014472903145,0.697201662844449,0.2176970327962124
10.0,2,30,-0.00040638281020812824,0.13656022165464762,0.48560405502797876,0.6968529751425606,0.19596704975918308
10.0,2,31,0.00022238355033928054,0.1229264378442168,0.4851184512879334,0.6965044617359049,0.17649052460882594
10.0,2,32,-8.15612809668047e-05,0.11062563793169844,0.4846333332160807,0.6961561226759434,0.15890923648909028
10.0,2,33,7.070291833443476e-05,0.09957014443036204,0.4841487001924266,0.6958079577790023,0.14310003689541265
10.0,2,34,0.00016043856762111498,0.08962917384408796,0.4836645517046691,0.6954599669383338,0.12887754594784948
10.0,2,35,-0.00012298922539571598,0.08065395753713958,0.4831808876064375,0.6951121503100636,0.1160301362895322
10.0,2,36,-8.406314847587001e-05,0.07258015546857804,0.4826977071328698,0.6947645076053899,0.10446727585236826
10.0,2,37,-0.00018833105789274734,0.06530330681593097,0.48221500977861737,0.694417038721659,0.09404047305069176
10.0,2,38,-0.00026260412965714304,0.05874671572137216,0.4817327951549161,0.6940697436398671,0.0846409402796294
10.0,2,39,2.6274836732281944e-05,0.05287467163290817,0.4812510627267633,0.6937226222354406,0.07621875074867704
10.0,2,40,-5.018394921201891e-05,0.04758218607469615,0.4807698118855813,0.6933756743303696,0.06862396221306466
10.0,2,41,0.00010217529797564807,0.0428341849970241,0.48028904240266745,0.6930289000202268,0.06180721322846315
10.0,2,42,-0.00031807018126008495,0.03851895947919568,0.479808753716715,0.692682299160561,0.055608407383708675
10.0,2,43,2.5346807486405063e-05,0.034669598212024755,0.479328945201148,0.6923358715593648,0.05007627025580423
10.0,2,44,7.734174699176486e-05,0.031210372565521463,0.4788496167434567,0.6919896173955566,0.045102371164188235
10.0,2,45,0.00022032234280656876,0.02811136754324997,0.4783707673930214,0.6916435362424,0.040644300235909425
10.0,2,46,3.4751026703168797e-05,0.02530370589159529,0.4778923970004275,0.6912976282516672,0.03660320078857526
10.0,2,47,-0.0001730501229065695,0.022756030290145106,0.4774145049594943,0.69095189324477,0.03293431932470075
10.0,2,48,1.8547679862979272e-05,0.02048228202911689,0.4769370908765199,0.6906063311964686,0.029658404656649782
10.0,2,49,0.00020996347766602668,0.018455050173971806,0.47646015409141584,0.6902609418883808,0.02673633846844656
10.0,5,0,10.000000000235957,1.0000000000235953,0.10000000000471924,0.3162277760242997,3.1622775601683806
10.0,5,1,20.000000000235957,2.900000000044831,0.49990000001415313,0.7070360769825502,4.101629456337352
10.0,5,2,30.000000000235957,5.610000000063943,1.3994001000282972,1.1829624354507398,4.742331482340253
10.0,5,3,40.00000000023596,9.049000000081143,2.998000699947147,1.7314735731672655,5.226184297764609
10.0,5,4,50.00000000023596,13.144100000096625,5.495002699270797,2.3441422196943686,5.607210983047933
10.0,5,5,-1.1829043428199647e-05,11.82968881718262,5.489507696918929,2.3429698554992817,5.0490145186531805
10.0,5,6,-2.441397326302387e-05,10.646717494067031,5.484018189561892,2.341798077631343,4.546385786103241
10.0,5,7,-6.161712226975417e-05,9.582039582948102,5.478534171632383,2.340626885781867,4.093791984170643
10.0,5,8,-0.00015326417662568485,8.623820298235628,5.473055637857602,2.339456279704053,3.686249823538726
10.0,5,9,0.00015342133035479977,7.761453610545102,5.467582582596599,2.338286259071443,3.31929145990331
10.0,5,10,9.139622773465037e-05,6.985317389113366,5.462115000340961,2.337116823584841,2.9888610268094213
10.0,5,11,-9.32327041375184e-05,6.286776326931616,5.456652885523069,2.335947972931338,2.691316929906813
10.0,5,12,-4.2562749579208785e-05,5.658094437963497,5.451196232978755,2.33477970688336,2.423395415542799
10.0,5,13,0.00015552612730958753,5.092300546779878,5.445745037095625,2.3336120251164,2.1821538850383124
10.0,5,14,0.00011541301678597861,4.583082033403569,5.440299292464824,2.332444927348494,1.9649261509525036
10.0,5,15,3.5529046503983286e-05,4.124777382967863,5.434858993383145,2.3312784132335445,1.7693199403183626
10.0,5,16,8.715725849867565e-05,3.7123083603969262,5.4294241347006,2.3301124825430315,1.5931884783284795
10.0,5,17,4.4082604058120814e-05,3.34108193261764,5.42399471091875,2.328947134972731,1.4345889962232916
10.0,5,18,-0.00015503413843462004,3.0069582359420326,5.418570716604807,2.327782370231473,1.2917694860121416
10.0,5,19,0.00012238762489628666,2.706274651110319,5.4131521462108,2.3266181880023122,1.1631795303010104
10.0,5,20,0.00013576818182353467,2.4356607628174696,5.407738994303471,2.3254545879918966,1.047391239284848
10.0,5,21,-1.9616580090723066e-05,2.1920927248777136,5.40233125561807,2.3242915699420976,0.9431229511933918
10.0,5,22,0.0002509752895953842,1.9729085499189019,5.396928924718163,2.3231291335568813,0.8492461832710229
10.0,5,23,3.5483122388066186e-05,1.7756212432392506,5.391531996144053,2.3219672785341743,0.7647055407086427
10.0,5,24,2.8006951015101246e-05,1.5980619196104269,5.386140464380373,2.320806004558867,0.6885805691950457
10.0,5,25,-6.088711728055867e-05,1.4382496389376562,5.38075432408824,2.3196453113528257,0.6200299812641878
10.0,5,26,-3.2551279609712005e-06,1.2944243495310945,5.375373570089116,2.318485198671499,0.5583060656470011
10.0,5,27,-0.00011747730524282701,1.164970166847461,5.369998196826059,2.3173256661877657,0.5027218158611031
10.0,5,28,1.973806862395284e-05,1.048475123969577,5.364628199029061,2.3161667136353534,0.4526768810712805
10.0,5,29,7.136431478072708e-05,0.9436347480040976,5.359263571071673,2.3150083406700372,0.4076161331371158
10.0,5,30,-0.00010334542391324903,0.8492609386612966,5.353904307888798,2.313850547067768,0.3670336183715581
10.0,5,31,-1.8754035500684847e-05,0.7643329693916168,5.348550403909841,2.312693332494325,0.3304947347114315
10.0,5,32,0.00012745566191788097,0.6879124180186469,5.343201853899875,2.3115366966869915,0.29759960938737956
10.0,5,33,0.0002029595330168581,0.619141472170084,5.337858652606013,2.3103806393782014,0.26798245346130867
10.0,5,34,0.0002248670193890956,0.5572498116550145,5.332520794341098,2.309225160205388,0.2413146284987852
10.0,5,35,2.0438670318146255e-05,0.5015268743565449,5.327188273850173,2.3080702588984545,0.21729272426737034
10.0,5,36,0.00024047282209593677,0.4513982342031,5.3218610858432225,2.3069159351787274,0.1956717309545658
10.0,5,37,0.00023221859891287136,0.4062816326426813,5.316539225099724,2.3057621887816118,0.1762027474556492
10.0,5,38,8.339849791917322e-05,0.36566180922820507,5.311222686313146,2.3046090194228883,0.15866544222748943
10.0,5,39,-0.00015643920873045688,0.3290799843845116,5.3059114639150335,2.303456426760481,0.1428635595452999
10.0,5,40,-0.0002034369987282096,0.29615164224618756,5.3006055527523745,2.302304410541417,0.12863270421157247
10.0,5,41,4.694634739756792e-05,0.2665411726563086,5.295304947470919,2.30115297046806,0.11582940207668166
10.0,5,42,0.000219373960803579,0.23990899278675806,5.290009642871472,2.3000021062754517,0.10430816221088088
10.0,5,43,0.00023670553383677907,0.21594176406146595,5.284719633704128,2.2988518176866393,0.09393461657688035
10.0,5,44,0.00017598552443038755,0.19436518620776239,5.279434914334585,2.2977021043400354,0.08459111642045662
10.0,5,45,3.73743537292397e-05,0.17493240502235907,5.274155479697019,2.2965529659966646,0.07617172676286943
10.0,5,46,-2.32861497945293e-05,0.15743683590514373,5.268881324601542,2.2954044023896163,0.06858784262208448
10.0,5,47,-0.0003088618546183133,0.14166226612916755,5.26361244360233,2.2942564131952334,0.06174648365998068
10.0,5,48,0.00020295665237307983,0.12751633518148808,5.258348831429802,2.293108998127211,0.05560849278670564
10.0,5,49,9.523560722943559e-05,0.11477422522406222,5.253090483054853,2.291962156950698,0.05007684131083656
10.0,10,0,10.000000000058828,1.0000000000058826,0.10000000000117665,0.3162277760186984,3.1622775601683806
10.0,10,1,20.000000000058826,2.9000000000111767,0.49990000000352897,0.707036076975037,4.101629456333337
10.0,10,2,30.000000000058826,5.6100000000159405,1.399400100007056,1.1829624354417618,4.742331482335667
10.0,10,3,40.00000000005883,9.049000000020229,2.9980006999117563,1.7314735731570459,5.226184297760275
10.0,10,4,50.00000000005883,13.144100000024089,5.49500269921773,2.3441422196830497,5.607210983044065
10.0,10,5,60.00000000005883,17.82969000002756,9.089507696525576,3.014881051853157,5.913895007256817
10.0,10,6,70.00000000005883,23.046721000030686,13.98041818883729,3.7390397515429123,6.163807429573455
10.0,10,7,80.00000000005883,28.7420489000335,20.366437770657868,4.512918995607638,6.368837758445862
10.0,10,8,90.00000000005883,34.86784401003603,28.44607133289781,5.3334858619450305,6.537533784203251
10.0,10,9,100.00000000005883,41.38105960903832,38.41762526157668,6.198195332961086,6.676307761547939
10.0,10,10,-4.64793833899195e-05,37.24294900019614,38.37920763676419,6.195095460173805,6.011682828718071
10.0,10,11,0.00033515959551252045,33.51868761613608,38.34082842951204,6.191997137705409,5.4132272465095514
10.0,10,12,0.0001253103532482986,30.1668313855578,38.30248760143098,6.188900364782825,4.8743443273409985
10.0,10,13,0.00026819466407878944,27.150175066468428,38.26418511419452,6.185805140635342,4.389109331639865
10.0,10,14,-8.866896320791089e-05,24.435148692925267,38.22592092940442,6.182711464483738,3.952173546071444
10.0,10,15,-6.558257810690987e-05,21.991627265374927,38.18769500885445,6.179619335561604,3.55873494323843
10.0,10,16,-0.0002404625400800243,19.792440492583424,38.149507314141445,6.17652875308389,3.2044601885324706
10.0,10,17,0.0002945338441546778,17.8132258967095,38.1113578072,6.173439716290165,2.8854620301393474
10.0,10,18,-0.00022772804801646538,16.03188053423375,38.07324644976772,6.170352224401356,2.5982115689982597
10.0,10,19,8.267590999730841e-05,14.428700748401374,38.035173203670126,6.167266276642792,2.33956182547963
10.0,10,20,7.771386682136637e-05,12.98583844494792,37.997138030742306,6.164181872237868,2.1066604967373377
10.0,10,21,0.00010169721827077737,11.687264770174956,37.959140893059185,6.1610990104267245,1.8969448065022219
10.0,10,22,1.9223213436455862e-05,10.518540215478803,37.92118175253874,6.1580176904340815,1.7081049039236107
10.0,10,23,0.0001783131654019669,9.466704025247463,37.883260571088954,6.154937911481131,1.538066534771816
10.0,10,24,-1.555456378666886e-05,8.520032067266339,37.845377310774396,6.151859672799079,1.3849522779165975
10.0,10,25,0.00013643380625110363,7.66804250392033,37.80753193377909,6.148782973626143,1.247082965330004
10.0,10,26,5.5906518284565266e-05,6.901243844180126,37.76972440216234,6.1457078131877125,1.1229371870512868
10.0,10,27,2.3090992043428827e-05,6.211121768861318,37.73195467814715,6.142634190719795,1.0111495452952404
10.0,10,28,0.00020204640701437598,5.590029796615887,37.69422272397018,6.1395621054568235,0.9104932404947066
10.0,10,29,4.9262726679569685e-05,5.031031743226967,37.65652850154382,6.136491556604119,0.8198547487305752
10.0,10,30,-2.826256590874566e-05,4.52792574264768,37.618871973393595,6.133422543414244,0.7382380246261584
10.0,10,31,-0.00021779801024179431,4.075111388581887,37.581253101634516,6.13035506510362,0.664743125855632
